131,L0X9362,LaserPrinterC5,980,CSE0000016,11810104,2013/11/18,2013/11/27
132,P6398B4,PressureCookerP8,1000,CSE0000016,11710008,2013/12/2,2013/12/18
133,CF29758,Cd-RomBox49,770,CSE0000016,11210425,2013/11/10,2013/11/3
134,GS13927,GamePackL5,40,CSE0000016,12011708,2013/11/25,2013/12/14
135,C95F078,CasetteLibraryT2,890,CSE0000016,12011424,2013/10/28,2013/12/1
136,L92148E,LargeFormatPrinterT5,360,CSE0000016,12210529,2013/12/16,2013/12/19
137,L92148E,LargeFormatPrinterD9,500,CSE0000016,11410502,2013/12/13,2013/12/5
138,R54810N,RepeaterB1,140,CSE0000016,11511312,2013/11/16,2013/11/25
139,L891S65,LcdTvS3,270,CSE0000016,11111605,2013/11/19,2013/11/6
140,F24170J,FruitAndVegetableWashingMachineL2,150,CSE0000016,11310829,2013/11/3,2013/10/31
141,F24170J,FruitAndVegetableWashingMachineF9,10,CSE0000016,11411019,2013/11/29,2013/12/10
142,H089L35,HoodB4,50,CSE0000016,11812007,2013/11/23,2013/11/19
143,P15647X,PlasmaTv10,40,CSE0000016,11510816,2013/11/8,2013/11/21
144,D0W8356,DigitalMobileTvH2,550,CSE0000016,11212524,2013/11/25,2013/12/6
145,S2501J4,ServerHardDriveJ1,720,CSE0000016,11611819,2013/11/29,2013/10/26
146,U198C32,UDisk10,230,CSE0000016,11511312,2013/12/6,2013/11/10
147,S2501J4,ServerHardDrive65,550,CSE0000016,11810104,2013/11/22,2013/12/12
148,T9508D4,TrafficManagement93,820,CSE0000016,12112122,2013/12/8,2013/11/16
149,V5W8496,VacuumCleaner90,100,CSE0000016,12112122,2013/11/17,2013/10/27
150,V5W8496,VacuumCleaner07,930,CSE0000016,11812407,2013/11/15,2013/10/31
151,C2056I7,Cabinet07,490,CSE0000016,11812728,2013/11/15,2013/12/4
152,C48967S,Charger07,830,CSE0000016,12010120,2013/11/23,2013/11/2
153,SE17564,ServerBarebones96,490,CSE0000016,11210120,2013/11/14,2013/11/3
154,P7604Q5,Pbx69,680,CSE0000016,11712325,2013/10/31,2013/11/30
155,TO87603,TvPlayer60,380,CSE0000016,12211226,2013/12/9,2013/12/15
156,L0528N6,LaminatorMoDrive12,690,CSE0000016,11111605,2013/12/22,2013/11/23
157,I357B21,InternetBehaviorManagementG2,460,CSE0000016,11710818,2013/12/13,2013/11/24
158,W9718W3,WorkstationU5,20,CSE0000016,11311712,2013/10/29,2013/11/29
159,BP82450,BillingSystemI2,300,CSE0000016,12010313,2013/12/11,2013/11/30
160,A273M51,Anti-SlipMobilePhone26,350,CSE0000017,11310324,2002/11/5,2002/11/25
161,G071O86,GameMachineWire98,40,CSE0000017,11211017,2002/11/20,2002/11/26
162,G071O86,GameMachineWireH5,420,CSE0000017,11712200,2002/11/17,2002/10/12
163,S2501J4,ServerHardDriveJ1,970,CSE0000017,12011919,2002/10/15,2002/10/30
164,C6C1349,CoffeeMachine86,120,CSE0000017,11311901,2002/10/7,2002/11/30
165,R796N84,RangeHoodE2,900,CSE0000017,11412011,2002/11/19,2002/11/11
166,K62879Z,KeyboardAndMouseSet73,470,CSE0000017,11610326,2002/10/31,2002/10/29
167,P4052D1,PhotoBox94,730,CSE0000017,11211429,2002/10/7,2002/10/19
168,S7K6834,ScreenSplitter58,350,CSE0000017,11310313,2002/11/4,2002/10/27
169,T0X9417,Telephone67,460,CSE0000017,11311906,2002/11/16,2002/10/29
170,A31Y204,AllInOneComputerT0,680,CSE0000017,11411425,2002/10/15,2002/10/30
171,S93N807,SpeakerAccessoriesG0,10,CSE0000017,11910621,2002/10/15,2002/10/14
172,O032T69,OnlineTelephoneO8,360,CSE0000017,12110429,2002/11/15,2002/11/14
173,G9372K0,GameChargerA5,380,CSE0000017,12110020,2002/11/15,2002/11/16
174,H18Z450,HardDiskExtractionBox93,970,CSE0000017,11311906,2002/11/2,2002/10/14
175,WC49732,WirelessHdS0,580,CSE0000018,11811426,2008/3/2,2008/3/23
176,M8I1749,Monocular54,120,CSE0000018,11510209,2008/2/24,2008/4/4
177,A273M51,Anti-SlipMobilePhone87,980,CSE0000019,11812407,2004/3/30,2004/2/15
178,L8N0649,LaptopA9,620,CSE0000019,12011702,2004/3/19,2004/3/27
179,A35J746,AirConditioner71,430,CSE0000019,12012922,2004/2/1,2004/3/15
180,C7826A5,ComputerRemoteControlG0,500,CSE0000019,11211210,2004/2/6,2004/2/4
181,T67P542,TvBase65,200,CSE0000019,11711514,2004/2/12,2004/3/11
182,I94V518,IndustrialControlEquipment34,810,CSE0000019,11912320,2004/2/22,2004/2/28
183,F4K6753,FirewallX5,270,CSE0000019,11611227,2004/2/11,2004/3/15
184,M97X845,MobilePowerN6,220,CSE0000019,11110405,2004/2/16,2004/2/9
185,GC81302,GasWaterHeaterS7,370,CSE0000019,11211620,2004/3/24,2004/3/25
186,C04R672,Converter21,670,CSE0000019,11511403,2004/3/2,2004/3/16
187,R5F0782,RouterB5,850,CSE0000019,11210425,2004/3/14,2004/2/27
188,B239N58,BuildingIntercom04,420,CSE0000019,11911112,2004/2/22,2004/3/24
189,C58G293,CameraFilmQ3,370,CSE0000019,11911604,2004/2/12,2004/3/21
190,T0829X7,TonerCartridge20,190,CSE0000019,11910015,2004/2/20,2004/3/11
191,F24170J,FruitAndVegetableWashingMachineU6,750,CSE0000019,11710304,2004/4/1,2004/3/30
192,M4Y8765,MultimediaSoftwareA8,750,CSE0000019,11210026,2004/3/22,2004/3/23
193,C2B7139,CentralControlSystemU8,800,CSE0000019,11911804,2004/2/3,2004/2/7
194,H089L35,HoodB4,950,CSE0000019,11210906,2004/2/8,2004/3/29
195,WJ50817,WirelessAccessPoint23,350,CSE0000020,11211721,2011/2/16,2011/1/24
196,MM72065,MultiplexerL3,270,CSE0000020,11812209,2011/2/1,2011/3/12
197,WM85971,WirelessRouter47,980,CSE0000020,11610803,2011/2/5,2011/2/26
198,V0W6342,VideoServerX4,300,CSE0000020,11810021,2011/2/13,2011/2/3
199,C97014N,CableJ6,820,CSE0000020,11610022,2011/3/12,2011/2/17
200,W1473B8,WaterHeater57,390,CSE0000020,11211610,2011/2/25,2011/2/25
201,F9135R4,Freezer85,890,CSE0000020,12212123,2011/3/1,2011/1/26
202,CF29758,Cd-RomBox87,430,CSE0000020,11710522,2011/1/27,2011/3/3
203,IZ80719,IntranetSecurityNetworkVulnerabilityScanningP0,960,CSE0000020,12110704,2011/2/23,2011/2/14
204,N13J804,NotebookCase47,240,CSE0000020,11610326,2011/3/11,2011/2/8
205,L891S65,LcdTv45,390,CSE0000020,11612502,2011/2/10,2011/2/22
206,CS90168,CustomerManagementSoftwareCrmW1,1000,CSE0000020,11611210,2011/1/28,2011/2/22
207,P09Y825,PocketPcV3,700,CSE0000020,11611101,2011/3/5,2011/3/1
208,AE91287,ApplicationSupervision29,310,CSE0000021,11612410,2001/4/8,2001/4/22
209,R796N84,RangeHood35,970,CSE0000021,11611500,2001/4/1,2001/4/6
210,R243J08,RemoteControlL3,250,CSE0000022,11112520,2011/2/4,2011/3/23
211,N74Y235,NetworkExtenderB5,30,CSE0000023,12112312,2006/3/8,2006/3/3
212,D51962U,DehumidifierP0,550,CSE0000023,11910106,2006/1/28,2006/2/17
213,N62Z458,NotebookAccessories20,10,CSE0000023,11410421,2006/1/24,2006/2/11
214,W1473B8,WaterHeater71,980,CSE0000023,11112116,2006/2/19,2006/2/2
215,M0467E1,MobilePhoneFilm78,730,CSE0000023,11912713,2006/2/12,2006/3/7
216,SY73215,SteeringWheel93,960,CSE0000023,11210708,2006/1/29,2006/3/3
217,M8I1749,Monocular54,910,CSE0000023,11210708,2006/2/22,2006/1/23
218,S7K6834,ScreenSplitterA3,310,CSE0000024,11712200,2011/8/13,2011/8/7
219,F9N8470,FocusingScreenU5,450,CSE0000024,12212407,2011/9/8,2011/8/16
220,MR92570,MicrophoneDigitalCompanion64,500,CSE0000024,11812006,2011/8/26,2011/8/26
221,CO19853,Cd-Rom67,450,CSE0000024,11712202,2011/9/30,2011/9/23
222,P56U187,PowerAmplifier15,660,CSE0000024,11112504,2011/9/1,2011/8/21
223,C02614Q,Cpu38,220,CSE0000024,11710106,2011/8/6,2011/9/14
224,EZ12538,ElectricFan12,270,CSE0000024,12010902,2011/8/15,2011/8/11
225,P8130N9,PrinterY4,730,CSE0000024,12212407,2011/8/28,2011/8/20
226,CN93120,Chassis83,430,CSE0000024,11712200,2011/8/18,2011/9/12
227,A35J746,AirConditioner85,240,CSE0000024,11211721,2011/8/25,2011/8/6
228,A273M51,Anti-SlipMobilePhoneP4,690,CSE0000024,11710029,2011/9/5,2011/8/31
229,K62879Z,KeyboardAndMouseSet74,290,CSE0000024,11811307,2011/9/30,2011/9/3
230,C98142A,CameraRemoteK4,380,CSE0000025,11910916,2017/12/19,2017/11/26
231,P6O1843,Pager17,280,CSE0000025,11810914,2017/11/7,2017/11/8
232,P02C741,PaperCutter64,490,CSE0000025,11911627,2017/12/6,2017/12/26
233,DT47956,DvdPlayer89,130,CSE0000025,12211913,2017/11/8,2017/12/8
234,D0Q2543,DesktopPcP3,130,CSE0000025,12112006,2018/1/4,2017/12/3
235,O032T69,OnlineTelephone15,1000,CSE0000025,11712202,2017/11/26,2017/12/9
236,T9T8140,ToasterElectricOvenB8,980,CSE0000025,11710828,2017/11/18,2017/11/15
237,OP18549,OpticalTransceiver15,680,CSE0000025,11112326,2017/12/2,2017/11/11
238,T35X601,ToiletSeat05,650,CSE0000025,11610803,2017/11/21,2017/11/19
239,M8I1749,MonocularC0,140,CSE0000025,11610900,2017/11/24,2017/11/11
240,T035M47,TabletQ7,630,CSE0000026,11311712,2019/8/9,2019/6/27
241,H64578X,HeatSink24,680,CSE0000026,11311712,2019/6/17,2019/7/9
242,MM72065,Multiplexer89,520,CSE0000026,11610600,2019/8/8,2019/7/3
243,S7843Q5,ServerMemoryA4,470,CSE0000026,12110325,2019/8/6,2019/6/19
244,A4A8763,AttendanceMachineW1,660,CSE0000026,12111219,2019/6/23,2019/6/28
245,R2I4560,RealEstateL1,940,CSE0000026,11211210,2019/7/16,2019/6/19
246,A794O23,AdapterRing70,770,CSE0000026,11112822,2019/7/6,2019/7/11
247,C96H382,ClusterH8,210,CSE0000026,11111510,2019/8/5,2019/6/23
248,A08264O,AntivirusAndEmailFiltering70,980,CSE0000026,12111219,2019/7/5,2019/7/11
249,L891S65,LcdTvV7,320,CSE0000026,12011723,2019/8/4,2019/7/9
250,MC32085,MoneyCounterA3,670,CSE0000027,11910717,2021/8/8,2021/9/1
251,R58049A,ReadingMachine54,290,CSE0000027,12212108,2021/8/7,2021/9/15
252,S8465W1,SolarWaterHeaters80,840,CSE0000027,11711609,2021/8/4,2021/9/12
253,A35J746,AirConditioner38,430,CSE0000028,11112316,2009/10/22,2009/11/17
254,D50A198,DigitalCamera75,460,CSE0000028,12112210,2009/12/14,2009/10/25
255,F9135R4,FreezerP7,130,CSE0000028,11610326,2009/11/3,2009/10/31
256,AU79605,AntennaSystem39,400,CSE0000028,12112006,2009/12/13,2009/12/13
257,EZ12538,ElectricFanS3,830,CSE0000028,11311100,2009/11/17,2009/12/19
258,F6L2495,FlashCardU8,860,CSE0000028,11112326,2009/11/7,2009/11/30
259,CF29758,Cd-RomBox81,210,CSE0000028,12110225,2009/11/22,2009/11/16
260,H7143H9,HotPot14,740,CSE0000028,11410826,2009/12/9,2009/11/27
261,C2F0671,Cd95,410,CSE0000028,11112918,2009/11/13,2009/10/25
262,C45R631,Codec97,730,CSE0000028,11312828,2009/10/28,2009/11/3
263,M0467E1,MobilePhoneFilmZ7,500,CSE0000028,11810625,2009/12/11,2009/10/31
264,T035M47,TabletU8,350,CSE0000028,12111906,2009/12/19,2009/10/22
265,P02C741,PaperCutterV5,580,CSE0000028,12111112,2009/10/28,2009/11/30
266,C3752Y9,CameraBattery40,410,CSE0000028,11411314,2009/11/2,2009/10/28
267,S40897X,ServerMotherboardQ7,160,CSE0000028,11112326,2009/11/5,2009/11/5
268,E7R6098,E-BookF8,160,CSE0000028,11410100,2009/11/18,2009/11/2
269,FG91426,FiberEquipmentF2,290,CSE0000028,11911729,2009/10/27,2009/11/19
270,CZ28413,CarEquipment85,780,CSE0000028,11311901,2009/11/1,2009/10/28
271,R7248S9,RecordingPenR9,10,CSE0000028,11411314,2009/12/13,2009/12/5
272,CZ28413,CarEquipment35,580,CSE0000028,12011219,2009/10/30,2009/10/26
273,C37A594,CameraBagA2,70,CSE0000028,11312521,2009/10/26,2009/12/18
274,BP82450,BillingSystemC5,590,CSE0000028,11911702,2009/11/6,2009/11/6
275,W9718W3,WorkstationQ9,740,CSE0000028,11611106,2009/12/15,2009/11/8
276,S956G17,SlrHandleU6,620,CSE0000028,11211305,2009/11/30,2009/11/7
277,P09Y825,PocketPcV3,20,CSE0000028,12212407,2009/10/29,2009/10/31
278,E6N2308,ElectronicDictionary86,840,CSE0000029,11112919,2011/10/12,2011/10/15
279,L8N0649,Laptop78,470,CSE0000029,11211517,2011/11/2,2011/10/29
280,RZ42653,RepeaterV9,610,CSE0000029,11112116,2011/9/24,2011/9/24
281,P56U187,PowerAmplifier15,310,CSE0000029,11712500,2011/9/24,2011/9/20
282,LO12047,LensD7,200,CSE0000029,12011818,2011/10/26,2011/9/14
283,NY39107,NotebookFilmZ1,40,CSE0000029,11811514,2011/10/17,2011/10/4
284,F6L2495,FlashCardU8,160,CSE0000029,11211708,2011/10/19,2011/10/28
285,P8130N9,PrinterY4,580,CSE0000029,11710825,2011/9/14,2011/11/1
286,H8713D4,HardDiskRecordingT5,890,CSE0000029,12111601,2011/10/28,2011/9/24
287,P6398B4,PressureCookerP8,360,CSE0000029,11412313,2011/9/18,2011/10/10
288,C02614Q,Cpu37,960,CSE0000029,11511720,2011/10/9,2011/9/7
289,G071O86,GameMachineWire98,840,CSE0000029,11812127,2011/10/22,2011/9/10
290,T035M47,TabletQ7,190,CSE0000029,11411616,2011/11/4,2011/10/2
291,D265U39,DyeSublimationPrinterY6,460,CSE0000029,11411616,2011/10/4,2011/10/30
292,S8465W1,SolarWaterHeaters26,360,CSE0000029,11310409,2011/9/8,2011/9/29
293,CZ28413,CarEquipmentS3,660,CSE0000029,11211517,2011/9/29,2011/9/10
294,C37A594,CameraBagX6,880,CSE0000029,11112523,2011/11/4,2011/11/1
295,C37A594,CameraBagI1,580,CSE0000029,12111627,2011/10/23,2011/11/2
296,C04R672,ConverterE1,950,CSE0000029,12011416,2011/10/22,2011/11/1
297,T0829X7,TonerCartridge96,650,CSE0000029,12211711,2011/9/15,2011/10/23
298,I357B21,InternetBehaviorManagementG2,590,CSE0000029,11412317,2011/10/16,2011/11/3
299,I36Z941,ImageAlarmM3,390,CSE0000029,11410421,2011/9/9,2011/9/22
300,T9T8140,ToasterElectricOvenO2,150,CSE0000029,11211517,2011/10/15,2011/10/5
301,BP82450,BillingSystemC5,380,CSE0000029,11810208,2011/9/29,2011/9/17
302,W9718W3,Workstation06,310,CSE0000029,11812127,2011/9/29,2011/10/8
303,B189A57,BluetoothAdapterL1,650,CSE0000029,12211105,2011/9/26,2011/10/19
304,S6I1543,SoftwareEncryptionI2,620,CSE0000029,12111627,2011/9/10,2011/10/20
305,A50L172,Air-ConditioningFan38,350,CSE0000029,11410101,2011/10/28,2011/10/14
306,I94V518,IndustrialControlEquipmentB7,880,CSE0000029,11510105,2011/10/23,2011/11/2
307,C46258Y,CleaningAndMaintenance12,510,CSE0000029,11410318,2011/9/15,2011/9/26
308,C367T20,CommunicationSoftware60,770,CSE0000029,11212815,2011/10/31,2011/9/13
309,CF29758,Cd-RomBox87,430,CSE0000029,11811514,2011/10/5,2011/10/2
310,IZ80719,IntranetSecurityNetworkVulnerabilityScanningP0,60,CSE0000029,11612514,2011/9/18,2011/9/14
311,D7Y5182,DestroyEquipmentM9,840,CSE0000029,12111825,2011/10/6,2011/10/21
312,C63081N,CdDuplicator58,30,CSE0000029,11510023,2011/9/30,2011/9/14
313,M8I1749,Monocular31,860,CSE0000029,11510426,2011/10/22,2011/10/21
314,SR61908,SaasSoftwareK7,950,CSE0000029,12211718,2011/9/29,2011/9/7
315,C95F078,CasetteLibraryJ4,280,CSE0000029,11411917,2011/10/20,2011/10/25
